,Time_2,RoomTemp_0101,Thermal_Comfort,Ideal Setpoint Temperature,hour,month
0,2017-12-08 15:35:49,23.5,2,21.5,15,12
1,2017-12-08 15:45:48,23.5,2,21.5,15,12
2,2017-12-08 15:55:48,24.0,2,21.5,15,12
3,2017-12-08 16:05:48,24.0,2,21.5,16,12
4,2017-12-08 16:15:48,24.0,2,21.5,16,12
5,2017-12-08 16:25:48,24.5,2,21.5,16,12
6,2017-12-08 16:35:48,24.5,2,21.5,16,12
7,2017-12-08 16:45:48,24.5,2,21.5,16,12
8,2017-12-08 16:55:48,24.5,2,21.5,16,12
9,2017-12-08 17:05:48,24.5,2,21.5,17,12
10,2017-12-08 17:15:48,24.5,2,21.5,17,12
11,2017-12-08 17:25:48,24.5,2,21.5,17,12
12,2017-12-08 17:35:48,24.5,2,21.5,17,12
13,2017-12-08 17:45:48,24.5,2,21.5,17,12
14,2017-12-08 17:55:48,24.5,2,21.5,17,12
15,2017-12-08 18:05:48,24.5,2,21.5,18,12
16,2017-12-08 18:15:48,24.5,2,21.5,18,12
17,2017-12-08 18:25:48,24.5,2,21.5,18,12
18,2017-12-08 18:35:48,24.0,2,21.5,18,12
19,2017-12-08 18:45:48,24.0,2,21.5,18,12
20,2017-12-08 18:55:48,24.0,2,21.5,18,12
21,2017-12-08 19:05:48,24.0,2,21.5,19,12
22,2017-12-08 19:15:48,24.0,2,21.5,19,12
23,2017-12-08 19:25:48,24.0,2,21.5,19,12
24,2017-12-08 19:35:48,23.5,2,21.5,19,12
25,2017-12-08 19:45:48,23.5,2,21.5,19,12
26,2017-12-08 19:55:48,23.5,2,21.5,19,12
27,2017-12-08 20:05:48,23.5,2,21.5,20,12
28,2017-12-08 20:15:48,23.5,2,21.5,20,12
29,2017-12-08 20:25:48,23.5,2,21.5,20,12
30,2017-12-08 20:35:48,23.5,2,21.5,20,12
31,2017-12-08 20:45:48,23.5,2,21.5,20,12
32,2017-12-08 20:55:48,23.5,2,21.5,20,12
33,2017-12-08 21:05:48,23.0,1,22.0,21,12
34,2017-12-08 21:15:48,23.0,1,22.0,21,12
35,2017-12-08 21:25:48,23.0,1,22.0,21,12
36,2017-12-08 21:35:48,23.0,1,22.0,21,12
37,2017-12-08 21:45:48,23.0,1,22.0,21,12
38,2017-12-08 21:55:48,23.0,1,22.0,21,12
39,2017-12-08 22:05:48,23.0,1,22.0,22,12
40,2017-12-08 22:15:48,23.0,1,22.0,22,12
41,2017-12-08 22:25:48,22.5,1,22.0,22,12
42,2017-12-08 22:35:48,23.0,1,22.0,22,12
43,2017-12-08 22:45:48,23.0,1,22.0,22,12
44,2017-12-08 22:55:48,22.5,1,22.0,22,12
45,2017-12-08 23:05:48,22.5,1,22.0,23,12
46,2017-12-08 23:15:48,22.5,1,22.0,23,12
47,2017-12-08 23:25:48,22.5,1,22.0,23,12
48,2017-12-08 23:35:48,22.0,1,22.0,23,12
49,2017-12-08 23:45:48,22.0,1,22.0,23,12
50,2017-12-08 23:55:48,22.0,1,22.0,23,12
51,2017-12-09 00:05:48,22.0,1,22.0,0,12
52,2017-12-09 00:15:48,22.0,1,22.0,0,12
53,2017-12-09 00:25:48,22.0,1,22.0,0,12
54,2017-12-09 00:35:48,22.0,1,22.0,0,12
55,2017-12-09 00:45:48,22.0,1,22.0,0,12
56,2017-12-09 00:55:48,21.5,1,22.0,0,12
57,2017-12-09 01:05:48,21.5,1,22.0,1,12
58,2017-12-09 01:15:48,21.5,1,22.0,1,12
59,2017-12-09 01:25:48,21.5,1,22.0,1,12
60,2017-12-09 01:35:48,21.5,1,22.0,1,12
61,2017-12-09 01:45:48,21.5,1,22.0,1,12
62,2017-12-09 01:55:48,21.5,1,22.0,1,12
63,2017-12-09 02:05:48,21.5,1,22.0,2,12
64,2017-12-09 02:15:48,21.5,1,22.0,2,12
65,2017-12-09 02:25:48,21.0,1,22.0,2,12
66,2017-12-09 02:35:48,21.0,1,22.0,2,12
67,2017-12-09 02:45:48,21.0,1,22.0,2,12
68,2017-12-09 02:55:48,21.0,1,22.0,2,12
69,2017-12-09 03:05:48,21.0,1,22.0,3,12
70,2017-12-09 03:15:48,21.0,1,22.0,3,12
71,2017-12-09 03:25:48,21.0,1,22.0,3,12
72,2017-12-09 03:35:48,21.0,1,22.0,3,12
73,2017-12-09 03:45:48,21.0,1,22.0,3,12
74,2017-12-09 03:55:48,21.0,1,22.0,3,12
75,2017-12-09 04:05:48,21.0,1,22.0,4,12
76,2017-12-09 04:15:48,20.5,0,22.5,4,12
77,2017-12-09 04:25:48,20.5,0,22.5,4,12
78,2017-12-09 04:35:48,20.5,0,22.5,4,12
79,2017-12-09 04:45:48,20.5,0,22.5,4,12
80,2017-12-09 04:55:48,20.5,0,22.5,4,12
81,2017-12-09 05:05:48,20.5,0,22.5,5,12
82,2017-12-09 05:15:48,20.5,0,22.5,5,12
83,2017-12-09 05:25:48,20.5,0,22.5,5,12
84,2017-12-09 05:35:48,20.5,0,22.5,5,12
85,2017-12-09 05:45:48,20.5,0,22.5,5,12
86,2017-12-09 05:55:48,20.5,0,22.5,5,12
87,2017-12-09 06:05:48,20.0,0,22.5,6,12
88,2017-12-09 06:15:48,20.0,0,22.5,6,12
89,2017-12-09 06:25:48,20.0,0,22.5,6,12
90,2017-12-09 06:35:48,20.0,0,22.5,6,12
91,2017-12-09 06:45:48,20.0,0,22.5,6,12
92,2017-12-09 06:55:48,20.0,0,22.5,6,12
93,2017-12-09 07:05:48,20.0,0,22.5,7,12
94,2017-12-09 07:15:48,20.0,0,22.5,7,12
95,2017-12-09 07:25:48,20.0,0,22.5,7,12
96,2017-12-09 07:35:48,20.0,0,22.5,7,12
97,2017-12-09 07:45:48,20.0,0,22.5,7,12
98,2017-12-09 07:55:48,20.0,0,22.5,7,12
99,2017-12-09 08:05:48,19.5,0,22.5,8,12
100,2017-12-09 08:15:48,19.5,0,22.5,8,12
101,2017-12-09 08:25:48,20.0,0,22.5,8,12
102,2017-12-09 08:35:48,20.0,0,22.5,8,12
103,2017-12-09 08:45:48,20.0,0,22.5,8,12
104,2017-12-09 08:55:48,20.0,0,22.5,8,12
105,2017-12-09 09:05:48,20.0,0,22.5,9,12
106,2017-12-09 09:15:48,20.0,0,22.5,9,12
107,2017-12-09 09:25:48,20.5,0,22.5,9,12
108,2017-12-09 09:35:48,20.5,0,22.5,9,12
109,2017-12-09 09:45:48,20.5,0,22.5,9,12
110,2017-12-09 09:55:48,20.5,0,22.5,9,12
111,2017-12-09 10:05:48,20.5,0,22.5,10,12
112,2017-12-09 10:15:48,20.5,0,22.5,10,12
113,2017-12-09 10:25:48,20.5,0,22.5,10,12
114,2017-12-09 10:35:48,20.5,0,22.5,10,12
115,2017-12-09 10:45:48,20.5,0,22.5,10,12
116,2017-12-09 10:55:48,20.5,0,22.5,10,12
117,2017-12-09 11:05:48,20.5,0,22.5,11,12
118,2017-12-09 11:15:48,20.5,0,22.5,11,12
119,2017-12-09 11:25:48,20.5,0,22.5,11,12
120,2017-12-09 11:35:48,20.5,0,22.5,11,12
121,2017-12-09 11:45:48,20.5,0,22.5,11,12
122,2017-12-09 11:55:48,21.0,1,22.0,11,12
123,2017-12-09 12:05:48,21.0,1,22.0,12,12
124,2017-12-09 12:15:48,21.0,1,22.0,12,12
125,2017-12-09 12:25:48,21.0,1,22.0,12,12
126,2017-12-09 12:35:48,21.0,1,22.0,12,12
127,2017-12-09 12:45:48,21.0,1,22.0,12,12
128,2017-12-09 12:55:48,21.0,1,22.0,12,12
129,2017-12-09 13:05:48,21.0,1,22.0,13,12
130,2017-12-09 13:15:48,21.0,1,22.0,13,12
131,2017-12-09 13:25:48,21.0,1,22.0,13,12
132,2017-12-09 13:35:48,21.0,1,22.0,13,12
133,2017-12-09 13:45:48,21.0,1,22.0,13,12
134,2017-12-09 13:55:48,21.0,1,22.0,13,12
135,2017-12-09 14:05:48,21.0,1,22.0,14,12
136,2017-12-09 14:15:48,21.0,1,22.0,14,12
137,2017-12-09 14:25:48,21.0,1,22.0,14,12
138,2017-12-09 14:35:48,21.0,1,22.0,14,12
139,2017-12-09 14:45:48,21.0,1,22.0,14,12
140,2017-12-09 14:55:48,21.0,1,22.0,14,12
141,2017-12-09 15:05:48,21.0,1,22.0,15,12
142,2017-12-09 15:15:48,21.0,1,22.0,15,12
143,2017-12-09 15:25:48,21.0,1,22.0,15,12
144,2017-12-09 15:35:48,21.0,1,22.0,15,12
145,2017-12-09 15:45:48,21.0,1,22.0,15,12
146,2017-12-09 15:55:48,21.5,1,22.0,15,12
147,2017-12-09 16:05:48,21.5,1,22.0,16,12
148,2017-12-09 16:15:48,21.0,1,22.0,16,12
149,2017-12-09 16:25:48,21.0,1,22.0,16,12
150,2017-12-09 16:35:48,21.5,1,22.0,16,12
151,2017-12-09 16:45:48,21.5,1,22.0,16,12
152,2017-12-09 16:55:48,21.0,1,22.0,16,12
153,2017-12-09 17:05:48,21.0,1,22.0,17,12
154,2017-12-09 17:15:48,21.0,1,22.0,17,12
155,2017-12-09 17:25:48,21.0,1,22.0,17,12
156,2017-12-09 17:35:48,21.0,1,22.0,17,12
157,2017-12-09 17:45:48,21.0,1,22.0,17,12
158,2017-12-09 17:55:48,21.0,1,22.0,17,12
159,2017-12-09 18:05:48,21.0,1,22.0,18,12
160,2017-12-09 18:15:48,21.0,1,22.0,18,12
161,2017-12-09 18:25:48,21.0,1,22.0,18,12
162,2017-12-09 18:35:48,21.0,1,22.0,18,12
163,2017-12-09 18:45:48,21.0,1,22.0,18,12
164,2017-12-09 18:55:48,21.0,1,22.0,18,12
165,2017-12-09 19:05:48,21.0,1,22.0,19,12
166,2017-12-09 19:15:48,21.0,1,22.0,19,12
167,2017-12-09 19:25:48,21.0,1,22.0,19,12
168,2017-12-09 19:35:48,21.0,1,22.0,19,12
169,2017-12-09 19:45:48,21.0,1,22.0,19,12
170,2017-12-09 19:55:48,21.0,1,22.0,19,12
171,2017-12-09 20:05:48,21.0,1,22.0,20,12
172,2017-12-09 20:15:48,20.5,0,22.5,20,12
173,2017-12-09 20:25:48,20.5,0,22.5,20,12
174,2017-12-09 20:35:48,20.5,0,22.5,20,12
175,2017-12-09 20:45:48,20.5,0,22.5,20,12
176,2017-12-09 20:55:48,20.5,0,22.5,20,12
177,2017-12-09 21:05:48,20.5,0,22.5,21,12
178,2017-12-09 21:15:48,20.5,0,22.5,21,12
179,2017-12-09 21:25:48,20.5,0,22.5,21,12
180,2017-12-09 21:35:48,20.5,0,22.5,21,12
181,2017-12-09 21:45:48,20.5,0,22.5,21,12
182,2017-12-09 21:55:48,20.5,0,22.5,21,12
183,2017-12-09 22:05:48,20.5,0,22.5,22,12
184,2017-12-09 22:15:48,20.5,0,22.5,22,12
185,2017-12-09 22:25:48,20.5,0,22.5,22,12
186,2017-12-09 22:35:48,20.5,0,22.5,22,12
187,2017-12-09 22:45:48,20.5,0,22.5,22,12
188,2017-12-09 22:55:48,20.5,0,22.5,22,12
189,2017-12-09 23:05:48,20.5,0,22.5,23,12
190,2017-12-09 23:15:48,20.0,0,22.5,23,12
191,2017-12-09 23:25:48,20.0,0,22.5,23,12
192,2017-12-09 23:35:48,20.0,0,22.5,23,12
193,2017-12-09 23:45:48,20.0,0,22.5,23,12
194,2017-12-09 23:55:48,20.0,0,22.5,23,12
195,2017-12-10 00:05:48,20.0,0,22.5,0,12
196,2017-12-10 00:15:48,20.0,0,22.5,0,12
197,2017-12-10 00:25:48,20.0,0,22.5,0,12
198,2017-12-10 00:35:48,20.0,0,22.5,0,12
199,2017-12-10 00:45:48,20.0,0,22.5,0,12
200,2017-12-10 00:55:48,20.0,0,22.5,0,12
201,2017-12-10 01:05:48,20.0,0,22.5,1,12
202,2017-12-10 01:15:48,20.0,0,22.5,1,12
203,2017-12-10 01:25:48,20.0,0,22.5,1,12
204,2017-12-10 01:35:48,20.0,0,22.5,1,12
205,2017-12-10 01:45:48,20.0,0,22.5,1,12
206,2017-12-10 01:55:48,19.5,0,22.5,1,12
207,2017-12-10 02:05:48,19.5,0,22.5,2,12
208,2017-12-10 02:15:48,20.0,0,22.5,2,12
209,2017-12-10 02:25:48,20.0,0,22.5,2,12
210,2017-12-10 02:35:48,19.5,0,22.5,2,12
211,2017-12-10 02:45:48,19.5,0,22.5,2,12
212,2017-12-10 02:55:48,19.5,0,22.5,2,12
213,2017-12-10 03:05:48,19.5,0,22.5,3,12
214,2017-12-10 03:15:48,19.5,0,22.5,3,12
215,2017-12-10 03:25:48,19.5,0,22.5,3,12
216,2017-12-10 03:35:48,19.5,0,22.5,3,12
217,2017-12-10 03:45:48,19.5,0,22.5,3,12
218,2017-12-10 03:55:48,19.5,0,22.5,3,12
219,2017-12-10 04:05:48,19.5,0,22.5,4,12
220,2017-12-10 04:15:48,19.5,0,22.5,4,12
221,2017-12-10 04:25:48,19.5,0,22.5,4,12
222,2017-12-10 04:35:48,19.5,0,22.5,4,12
223,2017-12-10 04:45:48,19.5,0,22.5,4,12
224,2017-12-10 04:55:48,19.5,0,22.5,4,12
225,2017-12-10 05:05:48,19.5,0,22.5,5,12
226,2017-12-10 05:15:48,19.5,0,22.5,5,12
227,2017-12-10 05:25:48,19.5,0,22.5,5,12
228,2017-12-10 05:35:48,19.5,0,22.5,5,12
229,2017-12-10 05:45:48,19.5,0,22.5,5,12
230,2017-12-10 05:55:48,19.5,0,22.5,5,12
231,2017-12-10 06:05:48,19.0,0,22.5,6,12
232,2017-12-10 06:15:48,19.5,0,22.5,6,12
233,2017-12-10 06:25:48,19.5,0,22.5,6,12
234,2017-12-10 06:35:48,19.0,0,22.5,6,12
235,2017-12-10 06:45:48,19.5,0,22.5,6,12
236,2017-12-10 06:55:48,19.5,0,22.5,6,12
237,2017-12-10 07:05:48,19.0,0,22.5,7,12
238,2017-12-10 07:15:48,19.0,0,22.5,7,12
239,2017-12-10 07:25:48,19.0,0,22.5,7,12
240,2017-12-10 07:35:48,19.0,0,22.5,7,12
241,2017-12-10 07:45:48,19.0,0,22.5,7,12
242,2017-12-10 07:55:48,19.5,0,22.5,7,12
243,2017-12-10 08:05:48,19.0,0,22.5,8,12
244,2017-12-10 08:15:48,19.0,0,22.5,8,12
245,2017-12-10 08:25:48,19.0,0,22.5,8,12
246,2017-12-10 08:35:48,19.0,0,22.5,8,12
247,2017-12-10 08:45:48,19.5,0,22.5,8,12
248,2017-12-10 08:55:48,19.5,0,22.5,8,12
249,2017-12-10 09:05:48,19.5,0,22.5,9,12
250,2017-12-10 09:15:48,19.5,0,22.5,9,12
251,2017-12-10 09:25:48,19.5,0,22.5,9,12
252,2017-12-10 09:35:48,19.5,0,22.5,9,12
253,2017-12-10 09:45:48,19.5,0,22.5,9,12
254,2017-12-10 09:55:48,19.5,0,22.5,9,12
255,2017-12-10 10:05:48,20.0,0,22.5,10,12
256,2017-12-10 10:15:48,20.0,0,22.5,10,12
257,2017-12-10 10:25:48,20.0,0,22.5,10,12
258,2017-12-10 10:35:48,20.0,0,22.5,10,12
259,2017-12-10 10:45:48,20.0,0,22.5,10,12
260,2017-12-10 10:55:48,20.0,0,22.5,10,12
261,2017-12-10 11:05:48,20.0,0,22.5,11,12
262,2017-12-10 11:15:48,20.5,0,22.5,11,12
263,2017-12-10 11:25:48,20.5,0,22.5,11,12
264,2017-12-10 11:35:48,20.5,0,22.5,11,12
265,2017-12-10 11:45:48,20.5,0,22.5,11,12
266,2017-12-10 11:55:48,21.0,1,22.0,11,12
267,2017-12-10 12:05:48,21.0,1,22.0,12,12
268,2017-12-10 12:15:48,21.0,1,22.0,12,12
269,2017-12-10 12:25:48,21.0,1,22.0,12,12
270,2017-12-10 12:35:48,21.0,1,22.0,12,12
271,2017-12-10 12:45:48,21.0,1,22.0,12,12
272,2017-12-10 12:55:48,21.0,1,22.0,12,12
273,2017-12-10 13:05:48,21.0,1,22.0,13,12
274,2017-12-10 13:15:48,21.0,1,22.0,13,12
275,2017-12-10 13:25:48,21.0,1,22.0,13,12
276,2017-12-10 13:35:48,21.0,1,22.0,13,12
277,2017-12-10 13:45:48,21.0,1,22.0,13,12
278,2017-12-10 13:55:48,21.0,1,22.0,13,12
279,2017-12-10 14:05:48,21.0,1,22.0,14,12
280,2017-12-10 14:15:48,21.0,1,22.0,14,12
281,2017-12-10 14:25:48,21.0,1,22.0,14,12
282,2017-12-10 14:35:48,21.0,1,22.0,14,12
283,2017-12-10 14:45:48,21.0,1,22.0,14,12
284,2017-12-10 14:55:48,21.0,1,22.0,14,12
285,2017-12-10 15:05:48,21.0,1,22.0,15,12
286,2017-12-10 15:15:48,21.0,1,22.0,15,12
287,2017-12-10 15:25:48,21.0,1,22.0,15,12
288,2017-12-10 15:35:48,21.0,1,22.0,15,12
289,2017-12-10 15:45:48,21.0,1,22.0,15,12
290,2017-12-10 15:55:48,21.0,1,22.0,15,12
291,2017-12-10 16:05:48,21.0,1,22.0,16,12
292,2017-12-10 16:15:48,21.5,1,22.0,16,12
293,2017-12-10 16:25:48,21.0,1,22.0,16,12
294,2017-12-10 16:35:48,21.0,1,22.0,16,12
295,2017-12-10 16:45:48,21.0,1,22.0,16,12
296,2017-12-10 16:55:48,21.0,1,22.0,16,12
297,2017-12-10 17:05:48,21.0,1,22.0,17,12
298,2017-12-10 17:15:48,21.5,1,22.0,17,12
299,2017-12-10 17:25:48,21.0,1,22.0,17,12
300,2017-12-10 17:35:48,21.0,1,22.0,17,12
301,2017-12-10 17:45:48,21.0,1,22.0,17,12
302,2017-12-10 17:55:48,21.0,1,22.0,17,12
303,2017-12-10 18:05:48,21.0,1,22.0,18,12
304,2017-12-10 18:15:48,21.0,1,22.0,18,12
305,2017-12-10 18:25:48,21.0,1,22.0,18,12
306,2017-12-10 18:35:48,21.0,1,22.0,18,12
307,2017-12-10 18:45:48,21.0,1,22.0,18,12
308,2017-12-10 18:55:48,21.0,1,22.0,18,12
309,2017-12-10 19:05:48,21.0,1,22.0,19,12
310,2017-12-10 19:15:48,21.0,1,22.0,19,12
311,2017-12-10 19:25:48,21.0,1,22.0,19,12
312,2017-12-10 19:35:48,21.0,1,22.0,19,12
313,2017-12-10 19:45:48,21.0,1,22.0,19,12
314,2017-12-10 19:55:48,21.0,1,22.0,19,12
315,2017-12-10 20:05:48,21.0,1,22.0,20,12
316,2017-12-10 20:15:48,21.0,1,22.0,20,12
317,2017-12-10 20:25:48,21.0,1,22.0,20,12
318,2017-12-10 20:35:48,21.0,1,22.0,20,12
319,2017-12-10 20:45:48,20.5,0,22.5,20,12
320,2017-12-10 20:55:48,21.0,1,22.0,20,12
321,2017-12-10 21:05:48,20.5,0,22.5,21,12
322,2017-12-10 21:15:48,20.5,0,22.5,21,12
323,2017-12-10 21:25:48,20.5,0,22.5,21,12
324,2017-12-10 21:35:48,20.5,0,22.5,21,12
325,2017-12-10 21:45:48,20.5,0,22.5,21,12
326,2017-12-10 21:55:48,20.5,0,22.5,21,12
327,2017-12-10 22:05:48,20.5,0,22.5,22,12
328,2017-12-10 22:15:48,20.5,0,22.5,22,12
329,2017-12-10 22:25:48,20.5,0,22.5,22,12
330,2017-12-10 22:35:48,20.5,0,22.5,22,12
331,2017-12-10 22:45:48,20.0,0,22.5,22,12
332,2017-12-10 22:55:48,20.5,0,22.5,22,12
333,2017-12-10 23:05:48,20.5,0,22.5,23,12
334,2017-12-10 23:15:48,20.0,0,22.5,23,12
335,2017-12-10 23:25:48,20.0,0,22.5,23,12
336,2017-12-10 23:35:48,20.0,0,22.5,23,12
337,2017-12-10 23:45:48,20.0,0,22.5,23,12
338,2017-12-10 23:55:48,20.0,0,22.5,23,12
339,2017-12-11 00:05:48,20.0,0,22.5,0,12
340,2017-12-11 00:15:48,20.0,0,22.5,0,12
341,2017-12-11 00:25:48,20.0,0,22.5,0,12
342,2017-12-11 00:35:48,19.5,0,22.5,0,12
343,2017-12-11 00:45:48,19.5,0,22.5,0,12
344,2017-12-11 00:55:48,20.0,0,22.5,0,12
345,2017-12-11 01:05:48,19.5,0,22.5,1,12
346,2017-12-11 01:15:48,19.5,0,22.5,1,12
347,2017-12-11 01:25:48,19.5,0,22.5,1,12
348,2017-12-11 01:35:48,19.5,0,22.5,1,12
349,2017-12-11 01:45:48,19.5,0,22.5,1,12
350,2017-12-11 01:55:48,19.5,0,22.5,1,12
351,2017-12-11 02:05:48,19.5,0,22.5,2,12
352,2017-12-11 02:15:48,19.5,0,22.5,2,12
353,2017-12-11 02:25:48,19.5,0,22.5,2,12
354,2017-12-11 02:35:48,19.0,0,22.5,2,12
355,2017-12-11 02:45:48,19.5,0,22.5,2,12
356,2017-12-11 02:55:48,19.0,0,22.5,2,12
357,2017-12-11 03:05:48,19.0,0,22.5,3,12
358,2017-12-11 03:15:48,19.0,0,22.5,3,12
359,2017-12-11 03:25:48,19.0,0,22.5,3,12
360,2017-12-11 03:35:48,19.0,0,22.5,3,12
361,2017-12-11 03:45:48,19.0,0,22.5,3,12
362,2017-12-11 03:55:48,19.0,0,22.5,3,12
363,2017-12-11 04:05:48,19.0,0,22.5,4,12
364,2017-12-11 04:15:48,19.0,0,22.5,4,12
365,2017-12-11 04:25:48,19.0,0,22.5,4,12
366,2017-12-11 04:35:48,19.0,0,22.5,4,12
367,2017-12-11 04:45:48,19.0,0,22.5,4,12
368,2017-12-11 04:55:48,18.5,0,22.5,4,12
369,2017-12-11 05:05:48,18.5,0,22.5,5,12
370,2017-12-11 05:15:48,18.5,0,22.5,5,12
371,2017-12-11 05:25:48,18.5,0,22.5,5,12
372,2017-12-11 05:35:48,18.5,0,22.5,5,12
373,2017-12-11 05:45:48,18.5,0,22.5,5,12
374,2017-12-11 05:55:48,18.5,0,22.5,5,12
375,2017-12-11 06:05:48,18.5,0,22.5,6,12
376,2017-12-11 06:15:48,18.5,0,22.5,6,12
377,2017-12-11 06:25:48,18.5,0,22.5,6,12
378,2017-12-11 06:35:48,18.5,0,22.5,6,12
379,2017-12-11 06:45:48,18.5,0,22.5,6,12
380,2017-12-11 06:55:48,18.5,0,22.5,6,12
381,2017-12-11 07:05:48,18.0,0,22.5,7,12
382,2017-12-11 07:15:48,18.0,0,22.5,7,12
383,2017-12-11 07:25:48,18.0,0,22.5,7,12
384,2017-12-11 07:35:48,18.0,0,22.5,7,12
385,2017-12-11 07:45:48,18.0,0,22.5,7,12
386,2017-12-11 07:55:48,18.0,0,22.5,7,12
387,2017-12-11 08:05:48,18.0,0,22.5,8,12
388,2017-12-11 08:15:48,18.0,0,22.5,8,12
389,2017-12-11 08:25:48,18.0,0,22.5,8,12
390,2017-12-11 08:35:48,18.0,0,22.5,8,12
391,2017-12-11 08:45:48,18.0,0,22.5,8,12
392,2017-12-11 08:55:48,18.5,0,22.5,8,12
393,2017-12-11 09:05:48,18.5,0,22.5,9,12
394,2017-12-11 09:15:48,19.0,0,22.5,9,12
395,2017-12-11 09:25:48,20.0,0,22.5,9,12
396,2017-12-11 09:35:48,21.0,1,22.0,9,12
397,2017-12-11 09:45:48,21.0,1,22.0,9,12
398,2017-12-11 09:55:48,21.5,1,22.0,9,12
399,2017-12-11 10:05:48,21.5,1,22.0,10,12
400,2017-12-11 10:15:48,21.5,1,22.0,10,12
401,2017-12-11 10:25:48,22.0,1,22.0,10,12
402,2017-12-11 10:35:48,22.0,1,22.0,10,12
403,2017-12-11 10:45:48,22.0,1,22.0,10,12
404,2017-12-11 10:55:48,22.0,1,22.0,10,12
405,2017-12-11 11:05:48,22.5,1,22.0,11,12
406,2017-12-11 11:15:48,22.5,1,22.0,11,12
407,2017-12-11 11:25:48,22.5,1,22.0,11,12
408,2017-12-11 11:35:48,23.0,1,22.0,11,12
409,2017-12-11 11:45:48,23.0,1,22.0,11,12
410,2017-12-11 11:55:48,23.0,1,22.0,11,12
411,2017-12-11 12:05:48,23.5,2,21.5,12,12
412,2017-12-11 12:15:48,23.5,2,21.5,12,12
413,2017-12-11 12:25:48,23.5,2,21.5,12,12
414,2017-12-11 12:35:48,23.5,2,21.5,12,12
415,2017-12-11 12:45:48,23.5,2,21.5,12,12
416,2017-12-11 12:55:48,23.5,2,21.5,12,12
417,2017-12-11 13:05:48,23.5,2,21.5,13,12
418,2017-12-11 13:15:48,23.5,2,21.5,13,12
419,2017-12-11 13:25:48,23.5,2,21.5,13,12
420,2017-12-11 13:35:48,23.5,2,21.5,13,12
421,2017-12-11 13:45:48,23.5,2,21.5,13,12
422,2017-12-11 13:55:48,23.5,2,21.5,13,12
423,2017-12-11 14:05:48,23.5,2,21.5,14,12
424,2017-12-11 14:15:48,23.5,2,21.5,14,12
425,2017-12-11 14:25:48,23.5,2,21.5,14,12
426,2017-12-11 14:35:48,23.5,2,21.5,14,12
427,2017-12-11 14:45:48,23.5,2,21.5,14,12
428,2017-12-11 14:55:48,23.5,2,21.5,14,12
429,2017-12-11 15:05:48,23.5,2,21.5,15,12
430,2017-12-11 15:15:48,23.5,2,21.5,15,12
431,2017-12-11 15:25:48,23.5,2,21.5,15,12
432,2017-12-11 15:35:48,24.0,2,21.5,15,12
433,2017-12-11 15:45:48,24.0,2,21.5,15,12
434,2017-12-11 15:55:48,24.5,2,21.5,15,12
435,2017-12-11 16:05:48,24.5,2,21.5,16,12
436,2017-12-11 16:15:48,25.0,2,21.5,16,12
437,2017-12-11 16:25:48,25.0,2,21.5,16,12
438,2017-12-11 16:35:48,25.0,2,21.5,16,12
439,2017-12-11 16:45:48,25.0,2,21.5,16,12
440,2017-12-11 16:55:48,25.0,2,21.5,16,12
441,2017-12-11 17:05:48,24.5,2,21.5,17,12
442,2017-12-11 17:15:48,24.5,2,21.5,17,12
443,2017-12-11 17:25:48,24.5,2,21.5,17,12
444,2017-12-11 17:35:48,24.5,2,21.5,17,12
445,2017-12-11 17:45:48,24.5,2,21.5,17,12
446,2017-12-11 17:55:48,24.5,2,21.5,17,12
447,2017-12-11 18:05:48,25.0,2,21.5,18,12
448,2017-12-11 18:15:48,24.5,2,21.5,18,12
449,2017-12-11 18:25:48,24.5,2,21.5,18,12
450,2017-12-11 18:35:48,24.5,2,21.5,18,12
451,2017-12-11 18:45:48,24.5,2,21.5,18,12
452,2017-12-11 18:55:48,24.5,2,21.5,18,12
453,2017-12-11 19:05:48,24.5,2,21.5,19,12
454,2017-12-11 19:15:48,24.5,2,21.5,19,12
455,2017-12-11 19:25:48,24.0,2,21.5,19,12
456,2017-12-11 19:35:48,24.0,2,21.5,19,12
457,2017-12-11 19:45:48,24.0,2,21.5,19,12
458,2017-12-11 19:55:48,24.0,2,21.5,19,12
459,2017-12-11 20:05:48,24.0,2,21.5,20,12
460,2017-12-11 20:15:48,24.0,2,21.5,20,12
461,2017-12-11 20:25:48,24.0,2,21.5,20,12
462,2017-12-11 20:35:48,24.0,2,21.5,20,12
463,2017-12-11 20:45:48,24.0,2,21.5,20,12
464,2017-12-11 20:55:48,24.0,2,21.5,20,12
465,2017-12-11 21:05:48,24.0,2,21.5,21,12
466,2017-12-11 21:15:48,24.0,2,21.5,21,12
467,2017-12-11 21:25:48,24.0,2,21.5,21,12
468,2017-12-11 21:35:48,23.5,2,21.5,21,12
469,2017-12-11 21:45:48,23.5,2,21.5,21,12
470,2017-12-11 21:55:48,23.5,2,21.5,21,12
471,2017-12-11 22:05:48,23.0,1,22.0,22,12
472,2017-12-11 22:15:48,23.0,1,22.0,22,12
473,2017-12-11 22:25:48,23.0,1,22.0,22,12
474,2017-12-11 22:35:48,23.0,1,22.0,22,12
475,2017-12-11 22:45:48,23.0,1,22.0,22,12
476,2017-12-11 22:55:48,23.0,1,22.0,22,12
477,2017-12-11 23:05:48,22.5,1,22.0,23,12
478,2017-12-11 23:15:48,22.5,1,22.0,23,12
479,2017-12-11 23:25:48,22.5,1,22.0,23,12
480,2017-12-11 23:35:48,22.5,1,22.0,23,12
